player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions,gw_folder
621,25-26-prem-sunderland-vs-west-ham-united,9,0,0,0,0.0,0.06,0,0,0,0,13,5,0.0,1.0,2,1,0.0,0,0.0,1,0,1,0,0,0,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,82,93,1,0,0,29.9,2.0,0.424,1.5,0.118,5.0,,GW1
551,25-26-prem-sunderland-vs-west-ham-united,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,93,93,0,0,0,30.7,0.582,0.178,0.374,0.03,1.0,,GW1
443,25-26-prem-manchester-united-vs-arsenal,80,0,0,0,0.0,0.02,0,0,0,0,63,44,0.0,1.0,6,0,0.0,5,0.0,1,0,5,0,1,0,1,6,2,3,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,80,1,0,0,29.9,8.3,2.9,5.4,0.137,7.0,,GW1
16,25-26-prem-manchester-united-vs-arsenal,90,0,0,1,0.15,0.09,0,3,0,2,40,15,0.0,1.0,0,1,0.0,0,0.0,2,0,2,0,0,0,1,6,11,6,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,93,0,0,0,33.7,10.4,3.1,6.9,0.396,17.0,,GW1
457,25-26-prem-manchester-united-vs-arsenal,65,0,0,0,0.0,0.02,0,0,0,0,41,25,0.0,1.0,3,0,0.0,6,0.0,2,0,2,0,0,0,1,6,1,5,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,65,1,0,0,29.5,7.5,2.0,5.4,0.176,6.0,,GW1
541,25-26-prem-sunderland-vs-west-ham-united,90,0,0,0,0.0,0.0,0,0,0,0,63,32,0.0,0.0,12,0,0.0,1,0.0,2,2,3,0,4,1,0,3,2,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,93,0,0,0,30.8,9.9,3.5,6.3,0.173,6.0,,GW1
612,25-26-prem-sunderland-vs-west-ham-united,90,0,0,0,0.0,0.08,0,0,0,2,78,53,0.0,0.0,15,0,0.0,2,0.0,1,0,5,0,0,0,0,8,8,3,0.0,5,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,93,3,0,0,30.0,10.7,3.0,7.5,0.247,7.0,,GW1
614,25-26-prem-sunderland-vs-west-ham-united,71,0,0,0,0.0,0.02,0,0,0,1,56,43,0.0,1.0,7,0,0.0,1,0.0,0,0,2,0,0,0,0,2,0,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,71,1,0,0,29.1,8.4,2.0,6.3,0.127,5.0,,GW1
543,25-26-prem-sunderland-vs-west-ham-united,76,0,0,1,0.14,0.02,0,0,1,2,33,14,0.0,1.0,0,0,0.0,0,0.0,1,0,2,0,0,0,1,1,8,1,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,76,0,0,0,30.4,8.6,2.7,5.7,0.244,10.0,,GW1
613,25-26-prem-sunderland-vs-west-ham-united,20,0,0,1,0.07,0.0,1,0,0,2,15,10,0.0,0.0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.13,0,71,93,2,0,0,29.8,3.1,0.739,2.3,0.077,2.0,,GW1
547,25-26-prem-sunderland-vs-west-ham-united,15,0,0,0,0.0,0.0,0,0,0,0,13,8,0.0,0.0,0,0,0.0,0,0.0,0,1,2,0,1,0,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,76,93,0,0,0,31.0,2.5,0.702,1.8,0.071,4.0,,GW1
618,25-26-prem-sunderland-vs-west-ham-united,71,0,0,1,0.03,0.03,0,0,0,0,42,28,0.0,0.0,4,0,0.0,0,0.0,0,0,4,0,0,0,1,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,71,1,0,0,27.1,8.5,2.0,6.3,0.127,5.0,,GW1
607,25-26-prem-sunderland-vs-west-ham-united,90,0,0,0,0.0,0.02,0,1,0,0,78,61,0.0,0.0,12,0,0.0,5,0.0,0,0,4,1,1,1,0,2,1,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,93,3,0,0,31.8,10.2,3.0,6.8,0.339,14.0,,GW1
671,25-26-prem-sunderland-vs-west-ham-united,20,0,0,1,0.02,0.0,0,0,0,3,6,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,3,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,71,93,2,0,0,29.9,2.5,0.825,1.7,0.046,2.0,,GW1
679,25-26-prem-sunderland-vs-west-ham-united,90,0,0,0,0.0,0.01,0,0,0,0,42,21,0.0,0.0,8,0,0.0,10,0.0,0,0,6,0,2,0,0,1,0,0,0.0,1,0.0,0,0,2,3,1.76,-1.24,0,21,10,,1,0,0,0,0.0,0.0,0.0,0,0,93,3,0,0,20.7,6.1,4.2,2.0,0.0,0.0,,GW1
625,25-26-prem-sunderland-vs-west-ham-united,90,0,0,2,0.14,0.08,1,0,0,8,36,15,0.0,1.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,3,16,0,0.0,3,0.0,0,5,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.15,0,0,93,3,0,0,27.0,10.4,3.2,7.0,0.182,8.0,,GW1
82,25-26-prem-liverpool-vs-afc-bournemouth,90,2,0,3,0.91,0.02,2,1,1,4,37,7,0.0,0.0,2,0,0.0,2,0.0,1,1,3,0,0,0,0,8,11,3,0.0,5,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.75,1,0,94,4,0,0,33.8,10.3,3.1,6.9,0.31,10.0,,GW1
384,25-26-prem-liverpool-vs-afc-bournemouth,90,1,0,3,0.2,0.44,2,2,0,7,57,21,0.0,3.0,2,1,0.0,1,0.0,1,0,6,0,1,1,0,12,11,6,0.0,6,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.55,1,0,94,2,0,0,31.5,10.3,3.4,6.6,0.312,12.0,,GW1
661,25-26-prem-liverpool-vs-afc-bournemouth,72,1,1,4,1.14,0.02,2,1,1,4,33,14,0.0,2.0,1,0,0.0,1,0.0,0,0,0,0,1,1,0,5,6,1,0.0,4,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.66,0,0,72,1,0,0,33.6,8.7,2.1,6.3,0.237,10.0,,GW1
381,25-26-prem-liverpool-vs-afc-bournemouth,90,1,0,3,0.26,0.11,2,1,0,9,50,18,0.0,2.0,3,1,0.0,3,0.0,0,0,9,1,0,0,0,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.71,0,0,94,2,0,0,32.9,9.7,3.3,6.0,0.31,17.0,,GW1
373,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,2,0.18,0.01,1,0,1,4,100,63,0.0,0.0,9,0,0.0,3,0.0,0,2,4,1,17,14,0,13,1,1,0.0,12,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.05,1,0,94,2,0,0,29.9,9.0,3.4,5.4,0.168,8.0,,GW1
84,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,2,0.32,0.06,1,3,1,8,65,27,0.0,1.0,5,0,0.0,2,0.0,3,1,10,0,6,2,0,8,5,7,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.07,3,0,94,4,0,0,31.9,11.5,3.1,8.1,0.353,17.0,,GW1
386,25-26-prem-liverpool-vs-afc-bournemouth,72,0,1,1,0.03,0.02,1,0,0,2,61,40,0.0,1.0,3,0,0.0,0,0.0,2,1,2,0,0,0,1,5,5,4,0.0,1,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.12,3,0,72,1,0,0,30.1,8.5,2.2,6.2,0.101,5.0,,GW1
86,25-26-prem-liverpool-vs-afc-bournemouth,84,0,1,2,0.19,0.19,0,2,0,6,34,12,0.0,3.0,2,2,0.0,0,0.0,2,0,5,0,0,0,4,4,7,4,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,84,2,0,0,32.8,9.6,2.8,6.3,0.596,26.0,,GW1
392,25-26-prem-liverpool-vs-afc-bournemouth,31,0,1,0,0.0,0.0,0,0,0,0,22,16,0.0,1.0,3,0,0.0,2,0.0,1,0,0,0,1,1,1,3,1,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,60,94,2,0,0,30.6,4.0,1.2,2.7,0.141,3.0,,GW1
370,25-26-prem-liverpool-vs-afc-bournemouth,60,0,0,1,0.01,0.01,0,1,0,0,28,12,0.0,0.0,1,0,0.0,0,0.0,1,1,1,0,2,0,1,3,1,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,60,0,0,0,36.1,6.5,1.9,4.1,0.549,20.0,,GW1
382,25-26-prem-liverpool-vs-afc-bournemouth,82,0,0,1,0.14,0.28,0,0,0,5,73,38,0.0,3.0,12,2,0.0,4,0.0,2,0,6,0,1,1,2,3,7,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,82,2,0,0,32.7,11.0,2.3,8.3,0.411,23.0,,GW1
93,25-26-prem-liverpool-vs-afc-bournemouth,17,0,1,0,0.0,0.0,0,0,0,0,7,2,0.0,1.0,0,0,0.0,0,0.0,0,0,2,0,1,1,0,1,3,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,74,94,2,0,0,31.8,2.5,0.725,1.7,0.06,3.0,,GW1
371,25-26-prem-liverpool-vs-afc-bournemouth,60,0,0,0,0.0,0.01,0,0,0,0,48,27,0.0,0.0,4,0,0.0,3,0.0,1,0,5,0,5,2,1,4,6,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,60,0,0,0,30.0,6.9,2.1,4.6,0.215,11.0,,GW1
387,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,3,0.1,0.09,1,1,0,3,97,66,0.0,2.0,8,0,0.0,4,0.0,4,0,5,0,2,2,1,6,5,6,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.11,4,0,94,2,0,0,30.7,11.5,3.0,8.0,0.525,24.0,,GW1
90,25-26-prem-liverpool-vs-afc-bournemouth,74,0,0,0,0.0,0.0,0,2,0,1,34,19,0.0,0.0,1,0,0.0,0,0.0,0,1,2,0,0,0,0,6,4,4,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,74,2,0,0,28.8,9.4,1.9,7.3,0.171,14.0,,GW1
374,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,2,0,0,46,29,0.0,0.0,2,0,0.0,0,0.0,0,0,5,1,6,5,0,2,2,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,94,2,0,0,33.1,9.8,3.2,6.5,0.19,9.0,,GW1
388,25-26-prem-liverpool-vs-afc-bournemouth,19,0,0,0,0.0,0.04,0,0,0,0,12,9,0.0,1.0,2,0,0.0,1,0.0,0,0,1,0,0,0,0,2,2,0,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,72,94,1,0,0,32.0,2.9,0.855,1.9,0.168,5.0,,GW1
376,25-26-prem-liverpool-vs-afc-bournemouth,19,0,0,0,0.0,0.0,0,0,0,0,15,6,0.0,0.0,3,0,0.0,0,0.0,0,0,1,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,72,94,1,0,0,28.1,2.6,0.835,1.7,0.041,3.0,,GW1
85,25-26-prem-liverpool-vs-afc-bournemouth,89,0,0,0,0.0,0.1,0,0,0,2,58,28,0.0,0.0,3,0,0.0,1,0.0,0,4,6,1,3,0,3,6,5,5,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,91,3,0,0,31.6,10.8,2.9,7.5,0.437,19.0,,GW1
372,25-26-prem-liverpool-vs-afc-bournemouth,31,0,0,0,0.0,0.04,0,0,0,1,18,6,0.0,0.0,1,1,0.0,0,0.0,0,0,0,0,2,1,1,1,2,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,60,94,2,0,0,32.3,3.9,1.1,2.6,0.164,7.0,,GW1
97,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,3,0.29,0.0,0,0,0,4,22,9,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,3,3,0,3,8,0,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,94,4,0,0,31.5,10.2,2.8,7.0,0.35,19.0,,GW1
67,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,0,0,0,52,22,0.0,0.0,7,0,0.0,12,0.0,0,0,8,0,4,0,0,0,0,0,0.0,0,0.0,0,0,6,4,3.05,-0.95,2,22,12,,2,0,0,0,0.0,0.0,0.0,0,0,94,4,0,0,22.8,5.1,3.6,1.4,0.0,0.0,,GW1
685,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,0,0,0,59,30,0.0,0.0,6,0,0.0,1,0.0,2,1,8,0,6,1,0,4,2,3,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,94,4,0,0,32.0,9.8,3.0,6.6,0.221,10.0,,GW1
366,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.01,0,0,0,0,46,33,0.0,0.0,7,0,0.0,7,0.0,0,0,7,0,2,0,0,0,0,0,0.0,0,0.0,0,0,1,2,0.81,-1.19,0,33,7,,1,0,0,0,0.0,0.0,0.0,0,0,94,2,0,0,24.5,5.4,4.1,1.3,0.003,0.0,,GW1
73,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.08,0,0,0,2,48,16,0.0,1.0,6,0,0.0,3,0.0,0,1,2,0,7,1,0,5,6,2,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,3,0,0,33.5,9.9,2.8,6.7,0.387,17.0,,GW1
72,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.05,0,0,0,1,52,21,0.0,1.0,10,1,0.0,3,0.0,2,1,2,0,11,3,1,4,5,3,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,94,4,0,0,31.2,9.7,2.8,6.7,0.18,7.0,,GW1
74,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,0,0.0,0.13,0,0,0,0,41,14,0.0,1.0,0,2,0.0,0,0.0,2,0,4,1,3,1,0,3,5,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,94,4,0,0,31.8,10.6,2.8,7.1,0.66,25.0,,GW1
385,25-26-prem-liverpool-vs-afc-bournemouth,9,1,0,1,0.16,0.0,1,0,0,1,7,3,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,2,0,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.86,1,82,94,0,0,0,32.6,1.8,0.443,1.3,0.068,4.0,,GW1
77,25-26-prem-liverpool-vs-afc-bournemouth,1,0,0,0,0.0,0.0,0,0,0,0,6,1,0.0,0.0,1,0,0.0,0,0.0,0,1,0,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,90,94,1,0,0,28.1,0.67,0.177,0.447,0.046,3.0,,GW1
100,25-26-prem-liverpool-vs-afc-bournemouth,1,0,0,0,0.0,0.0,0,0,0,0,2,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,91,94,1,0,0,29.2,0.764,0.161,0.562,0.041,3.0,,GW1
96,25-26-prem-liverpool-vs-afc-bournemouth,7,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,84,94,2,0,0,27.7,1.5,0.347,1.1,0.012,1.0,,GW1
146,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,1,0.09,0.0,0,1,0,1,104,86,0.0,0.0,5,0,0.0,4,0.0,1,0,5,0,7,2,0,9,0,4,0.0,5,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,28.0,9.5,3.0,6.4,0.067,4.0,,GW1
322,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,0,0.0,0.01,0,0,0,0,51,33,0.0,0.0,3,0,0.0,5,0.0,2,1,5,0,3,1,1,7,2,6,0.0,1,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,97,1,0,0,32.4,9.7,3.3,6.2,0.188,9.0,,GW1
317,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,0,0.0,0.01,0,1,0,2,66,43,0.0,0.0,7,0,0.0,5,0.0,2,1,1,0,4,2,0,7,2,5,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,97,1,0,0,30.2,9.9,3.0,6.8,0.092,3.0,,GW1
173,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,1,0.02,0.02,1,0,0,3,66,30,0.0,0.0,6,0,0.0,5,0.0,3,1,5,0,7,2,1,9,6,5,0.0,4,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.03,5,0,97,1,0,0,30.7,10.6,3.0,7.3,0.256,13.0,,GW1
151,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,0,0.0,0.13,0,0,0,0,92,77,0.0,0.0,14,0,0.0,11,0.0,1,0,4,1,6,5,0,4,0,2,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,29.0,9.4,2.8,6.5,0.065,4.0,,GW1
166,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,0,0.0,0.12,0,0,0,1,56,39,0.0,0.0,4,0,0.0,3,0.0,1,2,6,0,1,0,1,5,4,5,0.0,0,0.0,4,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,31.3,11.7,2.8,8.8,0.204,7.0,,GW1
167,25-26-prem-brighton-hove-albion-vs-fulham,69,0,0,1,0.02,0.01,0,0,0,0,34,18,0.0,1.0,2,0,0.0,3,0.0,0,3,6,0,1,0,1,3,3,3,0.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,69,0,0,0,31.5,7.5,2.1,5.2,0.27,13.0,,GW1
314,25-26-prem-brighton-hove-albion-vs-fulham,90,0,0,0,0.0,0.0,0,0,0,0,60,34,0.0,0.0,5,0,0.0,8,0.0,0,0,10,0,1,0,0,1,0,0,0.0,1,0.0,1,0,3,1,1.02,0.02,0,34,8,,2,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,21.5,5.3,3.7,1.7,0.0,0.0,,GW1
525,25-26-prem-nottingham-forest-vs-brentford,79,2,0,2,0.95,0.01,2,1,0,4,16,9,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,1,2,4,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.55,0,0,79,1,0,0,31.1,8.7,2.6,5.9,0.264,16.0,,GW1
515,25-26-prem-nottingham-forest-vs-brentford,84,0,1,3,0.38,0.28,0,2,1,5,71,43,0.0,3.0,7,2,0.0,1,0.0,1,0,2,1,0,0,0,6,3,4,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,84,1,0,0,30.2,9.8,2.9,6.8,0.076,5.0,,GW1
517,25-26-prem-nottingham-forest-vs-brentford,90,0,1,3,0.39,0.28,1,0,1,4,93,64,0.0,1.0,12,0,0.0,5,0.0,1,1,8,0,0,0,2,6,7,4,0.0,2,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.15,2,0,90,1,0,0,26.4,11.3,3.0,8.3,0.031,2.0,,GW1
507,25-26-prem-nottingham-forest-vs-brentford,90,0,0,0,0.0,0.04,0,1,0,1,75,29,0.0,1.0,6,1,0.0,2,0.0,2,2,8,0,7,5,0,8,7,4,0.0,4,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,32.6,9.3,3.6,5.4,0.306,18.0,,GW1
516,25-26-prem-nottingham-forest-vs-brentford,90,0,0,1,0.02,0.24,1,2,0,1,52,34,0.0,2.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,4,4,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.04,0,0,90,1,0,0,30.7,9.4,3.5,5.8,0.165,8.0,,GW1
505,25-26-prem-nottingham-forest-vs-brentford,90,0,0,0,0.0,0.0,0,0,0,0,33,19,0.0,0.0,4,0,0.0,3,0.0,0,2,2,1,4,1,0,3,2,1,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,30.3,8.8,3.4,5.3,0.108,6.0,,GW1
597,25-26-prem-tottenham-hotspur-vs-burnley,71,2,0,5,0.78,0.01,3,2,1,7,23,6,0.0,0.0,1,0,0.0,1,0.0,0,0,2,0,3,3,0,5,3,2,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.83,0,0,71,0,0,0,28.3,7.5,2.5,4.9,0.11,8.0,,GW1
582,25-26-prem-tottenham-hotspur-vs-burnley,85,0,2,2,0.06,0.58,0,2,0,4,46,22,0.0,5.0,1,5,0.0,3,0.0,1,0,3,0,0,0,0,5,3,5,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,85,0,0,0,34.0,8.7,2.9,5.3,0.383,16.0,,GW1
565,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,0,0.0,0.0,0,0,0,0,55,43,0.0,0.0,0,0,0.0,4,0.0,0,0,7,0,1,0,0,0,0,0,0.0,0,0.0,0,0,4,0,1.07,1.07,0,43,4,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,21.0,5.7,3.4,2.4,0.0,0.0,,GW1
593,25-26-prem-tottenham-hotspur-vs-burnley,90,0,1,0,0.0,0.22,0,3,0,1,66,43,0.0,1.0,6,0,0.0,1,0.0,1,0,4,0,4,2,1,10,5,6,0.0,4,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,31.0,10.7,3.1,7.3,0.235,9.0,,GW1
580,25-26-prem-tottenham-hotspur-vs-burnley,80,1,0,2,0.5,0.06,1,0,0,2,27,13,0.0,2.0,3,1,0.0,0,0.0,1,0,1,0,1,0,1,1,2,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.46,1,0,80,0,0,0,33.2,8.8,2.7,5.8,0.26,14.0,,GW1
575,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,2,0.59,0.01,0,0,0,2,82,63,0.0,0.0,0,0,0.0,0,0.0,1,1,4,0,4,2,0,5,3,2,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,35.6,9.1,3.8,5.1,0.292,14.0,,GW1
568,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,1,0.02,0.26,0,1,0,0,94,46,0.0,3.0,13,2,0.0,5,0.0,0,0,4,0,2,1,3,4,6,4,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,31.5,10.3,3.1,6.9,0.312,15.0,,GW1
205,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,0,0.0,0.28,0,0,0,0,50,30,0.0,5.0,10,1,0.0,6,0.0,1,3,4,0,2,0,3,4,5,4,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,3,0,0,27.6,11.1,2.7,8.3,0.072,5.0,,GW1
573,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,2,0.18,0.07,1,1,0,3,62,48,0.0,0.0,10,0,0.0,1,0.0,0,0,2,0,3,3,0,2,2,1,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.12,0,0,90,0,0,0,34.8,9.5,3.3,5.7,0.484,21.0,,GW1
21,25-26-prem-manchester-united-vs-arsenal,83,0,0,3,0.13,0.01,0,0,0,1,32,20,0.0,0.0,2,0,0.0,1,0.0,0,0,3,1,0,0,0,0,3,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,83,0,0,0,31.5,9.8,2.5,7.1,0.225,9.0,,GW1
